date,organization_id,product_id,location_id,product_name,category,unit,opening_stock,purchase_quantity,sales_quantity,waste_quantity,donation_quantity,closing_stock,stockout_flag,days_to_expiry,unit_cost,promotion_flag,is_weekend,is_holiday
18-09-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,28.8,0,5,0,0,23.8,FALSE,367,80,FALSE,FALSE,FALSE
19-09-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,23.8,0,5,0,0,18.8,FALSE,366,80,FALSE,FALSE,FALSE
20-09-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,18.8,46.19,7,0,2.14,55.85,FALSE,365,80,FALSE,TRUE,FALSE
21-09-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,55.85,0,5,0,1.57,49.28,FALSE,364,80,FALSE,TRUE,FALSE
22-09-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,49.28,0,4,0,1.12,44.16,FALSE,363,80,FALSE,FALSE,FALSE
23-09-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,44.16,0,5,0,0.63,38.53,FALSE,362,80,FALSE,FALSE,FALSE
24-09-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,38.53,0,5,0,0.18,33.35,FALSE,361,80,FALSE,FALSE,FALSE
25-09-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,33.35,0,6,0,0,27.35,FALSE,360,80,FALSE,FALSE,FALSE
26-09-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,27.35,0,5,0,0,22.35,FALSE,359,80,FALSE,FALSE,FALSE
27-09-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,22.35,0,5,0,0,17.35,FALSE,358,80,FALSE,TRUE,FALSE
28-09-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,17.35,30.82,10,0,0.55,37.62,FALSE,357,80,TRUE,TRUE,FALSE
29-09-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,37.62,0,5,0,0.11,32.51,FALSE,356,80,FALSE,FALSE,FALSE
30-09-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,32.51,0,6,0,0,26.51,FALSE,355,80,FALSE,FALSE,FALSE
01-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,26.51,0,4,0,0,22.51,FALSE,354,80,FALSE,FALSE,FALSE
02-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,22.51,0,5,0,0,17.51,FALSE,353,80,FALSE,FALSE,FALSE
03-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,17.51,29.28,6,0,0.76,40.03,FALSE,352,80,FALSE,FALSE,FALSE
04-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,40.03,0,6,0,0.22,33.81,FALSE,351,80,FALSE,TRUE,FALSE
05-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,33.81,0,7,0,0,26.81,FALSE,350,80,FALSE,TRUE,FALSE
06-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,26.81,0,5,0,0,21.81,FALSE,349,80,FALSE,FALSE,FALSE
07-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,21.81,0,5,0,0,16.81,FALSE,348,80,FALSE,FALSE,FALSE
08-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,16.81,25.8,5,0,0.51,37.1,FALSE,347,80,FALSE,FALSE,FALSE
09-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,37.1,0,7,0,0,30.1,FALSE,346,80,FALSE,FALSE,FALSE
10-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,30.1,0,5,0,0,25.1,FALSE,345,80,FALSE,FALSE,FALSE
11-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,25.1,0,6,0,0,19.1,FALSE,344,80,FALSE,TRUE,FALSE
12-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,19.1,47.86,8,0,2.22,56.74,FALSE,343,80,FALSE,TRUE,FALSE
13-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,56.74,0,4,0,1.72,51.02,FALSE,342,80,FALSE,FALSE,FALSE
14-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,51.02,0,6,0,1.1,43.92,FALSE,341,80,FALSE,FALSE,FALSE
15-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,43.92,0,4,0,0.69,39.23,FALSE,340,80,FALSE,FALSE,FALSE
16-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,39.23,0,4,0,0.32,34.91,FALSE,339,80,FALSE,FALSE,FALSE
17-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,34.91,0,6,0,0,28.91,FALSE,338,80,FALSE,FALSE,FALSE
18-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,28.91,0,8,0,0,20.91,FALSE,337,80,FALSE,TRUE,FALSE
19-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,20.91,0,7,0,0,13.91,FALSE,336,80,FALSE,TRUE,FALSE
20-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,13.91,35.55,5,0,1.06,43.4,FALSE,335,80,FALSE,FALSE,FALSE
21-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,43.4,0,5,0,0.57,37.83,FALSE,334,80,FALSE,FALSE,FALSE
22-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,37.83,0,4,0,0.21,33.62,FALSE,333,80,FALSE,FALSE,FALSE
23-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,33.62,0,5,0,0,28.62,FALSE,332,80,FALSE,FALSE,FALSE
24-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,28.62,0,5,0,0,23.62,FALSE,331,80,FALSE,FALSE,FALSE
25-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,23.62,0,8,0,0,15.62,FALSE,330,80,FALSE,TRUE,FALSE
26-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,15.62,27.79,7,0,0.41,36,FALSE,329,80,FALSE,TRUE,FALSE
27-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,36,0,4,0,0.06,31.94,FALSE,328,80,FALSE,FALSE,FALSE
28-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,31.94,0,6,0,0,25.94,FALSE,327,80,FALSE,FALSE,FALSE
29-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,25.94,0,5,0,0,20.94,FALSE,326,80,FALSE,FALSE,FALSE
30-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,20.94,0,5,0,0,15.94,FALSE,325,80,FALSE,FALSE,FALSE
31-10-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,15.94,40.97,6,0,1.57,49.34,FALSE,324,80,FALSE,FALSE,FALSE
01-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,49.34,0,8,0,0.81,40.53,FALSE,323,80,FALSE,TRUE,FALSE
02-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,40.53,0,8,0,0.1,32.43,FALSE,322,80,FALSE,TRUE,FALSE
03-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,32.43,0,5,0,0,27.43,FALSE,321,80,FALSE,FALSE,FALSE
04-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,27.43,0,5,0,0,22.43,FALSE,320,80,FALSE,FALSE,FALSE
05-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,22.43,0,6,0,0,16.43,FALSE,319,80,FALSE,FALSE,FALSE
06-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,16.43,32.69,7,0,0.87,41.25,FALSE,318,80,FALSE,FALSE,FALSE
07-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,41.25,0,5,0,0.4,35.85,FALSE,317,80,FALSE,FALSE,FALSE
08-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,35.85,0,7,0,0,28.85,FALSE,316,80,FALSE,TRUE,FALSE
09-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,28.85,0,7,0,0,21.85,FALSE,315,80,TRUE,TRUE,FALSE
10-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,21.85,0,5,0,0,16.85,FALSE,314,80,FALSE,FALSE,FALSE
11-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,16.85,38.75,6,0,1.47,48.13,FALSE,313,80,FALSE,FALSE,FALSE
12-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,48.13,0,7,0,0.79,40.34,FALSE,312,80,FALSE,FALSE,FALSE
13-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,40.34,0,6,0,0.25,34.09,FALSE,311,80,FALSE,FALSE,FALSE
14-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,34.09,0,7,0,0,27.09,FALSE,310,80,FALSE,FALSE,FALSE
15-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,27.09,0,8,0,0,19.09,FALSE,309,80,FALSE,TRUE,FALSE
16-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,19.09,0,6,0,0,13.09,FALSE,308,80,FALSE,TRUE,FALSE
17-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,13.09,28.03,6,0,0.31,34.81,FALSE,307,80,FALSE,FALSE,FALSE
18-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,34.81,0,7,0,0,27.81,FALSE,306,80,FALSE,FALSE,FALSE
19-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,27.81,0,6,0,0,21.81,FALSE,305,80,FALSE,FALSE,FALSE
20-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,21.81,0,9,0,0,12.81,FALSE,304,80,TRUE,FALSE,FALSE
21-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,12.81,47.64,3,0,2.1,55.35,FALSE,303,80,FALSE,FALSE,FALSE
22-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,55.35,0,10,0,1.13,44.22,FALSE,302,80,TRUE,TRUE,FALSE
23-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,44.22,0,7,0,0.48,36.74,FALSE,301,80,FALSE,TRUE,FALSE
24-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,36.74,0,6,0,0,30.74,FALSE,300,80,FALSE,FALSE,FALSE
25-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,30.74,0,6,0,0,24.74,FALSE,299,80,FALSE,FALSE,FALSE
26-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,24.74,0,4,0,0,20.74,FALSE,298,80,FALSE,FALSE,FALSE
27-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,20.74,0,6,0,0,14.74,FALSE,297,80,FALSE,FALSE,FALSE
28-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,14.74,35.59,6,0,1.05,43.28,FALSE,296,80,FALSE,FALSE,FALSE
29-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,43.28,0,9,0,0.24,34.04,FALSE,295,80,FALSE,TRUE,FALSE
30-11-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,34.04,0,7,0,0,27.04,FALSE,294,80,FALSE,TRUE,FALSE
01-12-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,27.04,0,5,0,0,22.04,FALSE,293,80,FALSE,FALSE,FALSE
02-12-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,22.04,0,5,0,0,17.04,FALSE,292,80,FALSE,FALSE,FALSE
03-12-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,17.04,36.22,7,0,1.2,45.06,FALSE,291,80,FALSE,FALSE,FALSE
04-12-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,45.06,0,6,0,0.62,38.44,FALSE,290,80,FALSE,FALSE,FALSE
05-12-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,38.44,0,5,0,0.18,33.26,FALSE,289,80,FALSE,FALSE,FALSE
06-12-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,33.26,0,8,0,0,25.26,FALSE,288,80,FALSE,TRUE,FALSE
07-12-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,25.26,0,9,0,0,16.26,FALSE,287,80,TRUE,TRUE,FALSE
08-12-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,16.26,49.22,7,0,2.18,56.3,FALSE,286,80,FALSE,FALSE,FALSE
09-12-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,56.3,0,5,0,1.6,49.7,FALSE,285,80,FALSE,FALSE,FALSE
10-12-25,4303b39e-474b-4805-8d74-0ef96edd0b2f,f2c23359-e6fb-4d50-ba94-d24146bd6e00,f6c42a41-eae5-4023-8f36-18ff8fc5c68f,Verified Rice,Grains,kg,49.7,0,6,0,1,42.7,FALSE,284,80,FALSE,FALSE,FALSE
